grid_id,latitude,longitude,Mean_B2,Mean_B3,Mean_B4,Mean_B8,Mean_B11,Mean_B12,Mean_NBR,Std_NBR,Hotspot_Frequency,Confidence_Mean,FRP_Max,Burn_Ratio
GRID_00407,-0.3309,110.0978,,,,,,,,,,,,0.0
GRID_00408,-0.3309,110.1023,,,,,,,,,,,,0.0
GRID_00409,-0.3309,110.1068,,,,,,,,,,,,0.0
GRID_00410,-0.3309,110.1113,,,,,,,,,,,,0.0
GRID_00411,-0.3309,110.1157,,,,,,,,,,,,0.0
GRID_00412,-0.3309,110.1202,,,,,,,,,,,,0.0
GRID_00413,-0.3309,110.1247,,,,,,,,,,,,0.0
GRID_00414,-0.3309,110.1292,,,,,,,,,,,,0.0
GRID_00415,-0.3309,110.1337,,,,,,,,,,,,0.0
GRID_00416,-0.3309,110.1382,,,,,,,,,,,,0.0
GRID_00417,-0.3309,110.1427,,,,,,,,,,,,0.0
GRID_00418,-0.3309,110.1472,,,,,,,,,,,,0.0
GRID_00419,-0.3309,110.1517,,,,,,,,,,,,0.0
GRID_00420,-0.3309,110.1562,,,,,,,,,,,,0.0
GRID_00421,-0.3309,110.1607,,,,,,,,,,,,0.0
GRID_00422,-0.3309,110.1652,,,,,,,,,,,,0.0
GRID_00423,-0.3309,110.1697,,,,,,,,,,,,0.0
GRID_00424,-0.3309,110.1742,,,,,,,,,,,,0.0
GRID_00425,-0.3309,110.1786,,,,,,,,,,,,0.0
GRID_00426,-0.3309,110.1831,,,,,,,,,,,,0.0
GRID_00427,-0.3309,110.1876,,,,,,,,,,,,0.0
GRID_00428,-0.3309,110.1921,,,,,,,,,,,,0.0
GRID_00429,-0.3309,110.1966,,,,,,,,,,,,0.0
GRID_00430,-0.3309,110.2011,,,,,,,,,,,,0.0
GRID_00431,-0.3309,110.2056,,,,,,,,,,,,0.0
GRID_00432,-0.3309,110.2101,,,,,,,,,,,,0.0
GRID_00433,-0.3309,110.2146,,,,,,,,,,,,0.0
GRID_00434,-0.3309,110.2191,,,,,,,,,,,,0.0
GRID_00435,-0.3309,110.2236,,,,,,,,,,,,0.0
GRID_00436,-0.3309,110.2281,,,,,,,,,,,,0.0
GRID_00437,-0.3309,110.2326,,,,,,,,,,,,0.0
GRID_00438,-0.3309,110.2371,,,,,,,,,,,,0.0
GRID_00439,-0.3309,110.2415,,,,,,,,,,,,0.0
GRID_00440,-0.3309,110.246,,,,,,,,,,,,0.0
GRID_00441,-0.3309,110.2505,,,,,,,,,,,,0.0
GRID_00442,-0.3309,110.255,,,,,,,,,,,,0.0
GRID_00443,-0.3309,110.2595,,,,,,,,,,,,0.0
GRID_00444,-0.3309,110.264,,,,,,,,,,,,0.0
GRID_00445,-0.3309,110.2685,,,,,,,,,,,,0.0
GRID_00446,-0.3309,110.273,,,,,,,,,,,,0.0
GRID_00447,-0.3309,110.2775,,,,,,,,,,,,0.0
GRID_00448,-0.3309,110.282,,,,,,,,,,,,0.0
GRID_00449,-0.3309,110.2865,,,,,,,,,,,,0.0
GRID_00450,-0.3309,110.291,,,,,,,,,,,,0.0
GRID_00451,-0.3309,110.2955,,,,,,,,,,,,0.0
GRID_00452,-0.3309,110.3,,,,,,,,,,,,0.0
GRID_00453,-0.3309,110.3045,,,,,,,,,,,,0.0
GRID_00454,-0.3309,110.3089,,,,,,,,,,,,0.0
GRID_00455,-0.3309,110.3134,,,,,,,,,,,,0.0
GRID_00456,-0.3309,110.3179,,,,,,,,,,,,0.0
GRID_00457,-0.3309,110.3224,,,,,,,,,,,,0.0
GRID_00458,-0.3309,110.3269,,,,,,,,,,,,0.0
GRID_00459,-0.3309,110.3314,,,,,,,,,,,,0.0
GRID_00460,-0.3309,110.3359,,,,,,,,,,,,0.0
GRID_00461,-0.3309,110.3404,,,,,,,,,,,,0.0
GRID_00462,-0.3309,110.3449,,,,,,,,,,,,0.0
GRID_00463,-0.3309,110.3494,,,,,,,,,,,,0.0
GRID_00464,-0.3309,110.3539,,,,,,,,,,,,0.0
GRID_00465,-0.3309,110.3584,,,,,,,,,,,,0.0
GRID_00466,-0.3309,110.3629,,,,,,,,,,,,0.0
GRID_00467,-0.3309,110.3674,,,,,,,,,,,,0.0
GRID_00468,-0.3309,110.3718,,,,,,,,,,,,0.0
GRID_00469,-0.3309,110.3763,,,,,,,,,,,,0.0
GRID_00470,-0.3309,110.3808,,,,,,,,,,,,0.0
GRID_00471,-0.3309,110.3853,,,,,,,,,,,,0.0
GRID_00472,-0.3309,110.3898,,,,,,,,,,,,0.0
GRID_00473,-0.3309,110.3943,,,,,,,,,,,,0.0
GRID_00474,-0.3309,110.3988,,,,,,,,,,,,0.0
GRID_00475,-0.3309,110.4033,,,,,,,,,,,,0.0
GRID_00476,-0.3309,110.4078,,,,,,,,,,,,0.0
GRID_00477,-0.3309,110.4123,,,,,,,,,,,,0.0
GRID_00478,-0.3309,110.4168,,,,,,,,,,,,0.0
GRID_00479,-0.3309,110.4213,,,,,,,,,,,,0.0
GRID_00480,-0.3309,110.4258,,,,,,,,,,,,0.0
GRID_00481,-0.3309,110.4303,,,,,,,,,,,,0.0
GRID_00482,-0.3309,110.4348,,,,,,,,,,,,0.0
GRID_00483,-0.3309,110.4392,,,,,,,,,,,,0.0
GRID_00484,-0.3309,110.4437,,,,,,,,,,,,0.0
GRID_00485,-0.3309,110.4482,,,,,,,,,,,,0.0
GRID_00486,-0.3309,110.4527,1633.0333,1669.3416,1441.6,4081.3765,2023.8717,1277.0366,0.5229,0.014,0.0,0.0,,0.0
GRID_00487,-0.3309,110.4572,1953.5359,1897.9501,1699.5096,3802.0156,1835.2874,1318.5039,0.4848,0.0331,0.0,0.0,,0.0
GRID_00488,-0.3309,110.4617,2358.1687,2279.4717,2080.9221,3916.7957,1930.5997,1566.2216,0.4282,0.0279,0.0,0.0,,0.0
GRID_00489,-0.3309,110.4662,2613.4771,2492.5872,2273.8452,3993.2661,2016.6442,1626.1903,0.4214,0.0315,0.0,0.0,,0.0
GRID_00490,-0.3309,110.4707,2659.4268,2560.0967,2365.3801,3991.5203,2063.1372,1722.4662,0.3973,0.0224,0.0,0.0,,0.0
GRID_00491,-0.3309,110.4752,2771.5654,2667.9734,2471.73,4089.0903,2076.5684,1698.0699,0.4134,0.0306,0.0,0.0,,0.0
GRID_00492,-0.3309,110.4797,2883.6316,2758.4233,2555.585,4167.46,2126.3792,1771.1298,0.4036,0.0305,0.0,0.0,,0.0
GRID_00493,-0.3309,110.4842,3408.2629,3233.1592,3013.7988,4278.3154,2303.1416,1948.8389,0.3743,0.0242,0.0,0.0,,0.0
GRID_00494,-0.3309,110.4887,3417.3389,3224.9573,3016.5151,4323.8999,2403.4309,2020.068,0.3631,0.0188,0.0,0.0,,0.0
GRID_00495,-0.3309,110.4932,3480.6042,3291.2917,3096.4763,4344.4443,2465.3452,2076.6106,0.3536,0.0218,0.0,0.0,,0.0
GRID_00496,-0.3309,110.4977,3053.0588,2921.4758,2733.3965,4330.0361,2195.9321,1824.0636,0.4074,0.0304,0.0,0.0,,0.0
GRID_00497,-0.3309,110.5022,2616.2617,2537.3291,2367.2998,4286.2051,2045.9659,1638.2991,0.4467,0.0226,0.0,0.0,,0.0
GRID_00498,-0.3309,110.5066,2660.4856,2571.6575,2387.0781,4283.5303,2134.0715,1758.1616,0.4176,0.023,0.0,0.0,,0.0
GRID_00499,-0.3309,110.5111,3150.1841,3011.5068,2813.5344,4467.4277,2300.4092,1867.7444,0.4106,0.0292,0.0,0.0,,0.0
GRID_00500,-0.3309,110.5156,3129.1946,2974.6877,2768.2327,4317.1294,2375.6345,1951.6077,0.3773,0.035,0.0,0.0,,0.0
GRID_00501,-0.3309,110.5201,3590.5562,3406.8784,3196.4197,4464.189,2505.6016,2125.6863,0.3548,0.0129,0.0,0.0,,0.0
GRID_00502,-0.3309,110.5246,,,,,,,,,0.0,0.0,,0.0
GRID_00503,-0.3309,110.5291,,,,,,,,,,,,0.0
GRID_00504,-0.3309,110.5336,,,,,,,,,,,,0.0
GRID_00505,-0.3309,110.5381,,,,,,,,,,,,0.0
GRID_00506,-0.3309,110.5426,,,,,,,,,,,,0.0
GRID_00507,-0.3309,110.5471,,,,,,,,,,,,0.0
GRID_00508,-0.3309,110.5516,,,,,,,,,,,,0.0
GRID_00509,-0.3309,110.5561,,,,,,,,,,,,0.0
GRID_00510,-0.3309,110.5606,,,,,,,,,,,,0.0
GRID_00511,-0.3309,110.5651,,,,,,,,,,,,0.0
GRID_00512,-0.3309,110.5696,,,,,,,,,,,,0.0
GRID_00513,-0.3309,110.574,,,,,,,,,,,,0.0
GRID_00514,-0.3309,110.5785,,,,,,,,,,,,0.0
GRID_00515,-0.3309,110.583,,,,,,,,,,,,0.0
GRID_00516,-0.3309,110.5875,,,,,,,,,,,,0.0
GRID_00517,-0.3309,110.592,,,,,,,,,,,,0.0
GRID_00518,-0.3309,110.5965,,,,,,,,,,,,0.0
GRID_00519,-0.3309,110.601,,,,,,,,,,,,0.0
GRID_00520,-0.3309,110.6055,,,,,,,,,,,,0.0
GRID_00521,-0.3309,110.61,,,,,,,,,,,,0.0
GRID_00522,-0.3309,110.6145,,,,,,,,,,,,0.0
GRID_00523,-0.3309,110.619,,,,,,,,,,,,0.0
GRID_00524,-0.3309,110.6235,,,,,,,,,,,,0.0
GRID_00525,-0.3309,110.628,,,,,,,,,,,,0.0
GRID_00526,-0.3309,110.6325,,,,,,,,,,,,0.0
GRID_00527,-0.3309,110.637,,,,,,,,,,,,0.0
GRID_00528,-0.3309,110.6414,,,,,,,,,,,,0.0
GRID_00529,-0.3309,110.6459,,,,,,,,,,,,0.0
GRID_00530,-0.3309,110.6504,,,,,,,,,,,,0.0
GRID_00531,-0.3309,110.6549,,,,,,,,,,,,0.0
GRID_00532,-0.3309,110.6594,,,,,,,,,,,,0.0
GRID_00533,-0.3309,110.6639,,,,,,,,,,,,0.0
GRID_00534,-0.3309,110.6684,,,,,,,,,,,,0.0
GRID_00535,-0.3309,110.6729,,,,,,,,,,,,0.0
GRID_00536,-0.3309,110.6774,,,,,,,,,,,,0.0
GRID_00537,-0.3309,110.6819,,,,,,,,,,,,0.0
GRID_00538,-0.3309,110.6864,,,,,,,,,,,,0.0
GRID_00539,-0.3309,110.6909,,,,,,,,,,,,0.0
GRID_00540,-0.3309,110.6954,,,,,,,,,,,,0.0
GRID_00541,-0.3309,110.6999,,,,,,,,,,,,0.0
GRID_00542,-0.3309,110.7044,,,,,,,,,,,,0.0
GRID_00543,-0.3309,110.7088,,,,,,,,,,,,0.0
GRID_00544,-0.3309,110.7133,,,,,,,,,,,,0.0
GRID_00545,-0.3309,110.7178,,,,,,,,,,,,0.0
GRID_00546,-0.3309,110.7223,,,,,,,,,,,,0.0
GRID_00547,-0.3309,110.7268,,,,,,,,,,,,0.0
GRID_00548,-0.3309,110.7313,,,,,,,,,,,,0.0
GRID_00549,-0.3309,110.7358,,,,,,,,,,,,0.0
GRID_00550,-0.3309,110.7403,,,,,,,,,,,,0.0
GRID_00551,-0.3309,110.7448,,,,,,,,,,,,0.0
GRID_00552,-0.3309,110.7493,,,,,,,,,,,,0.0
GRID_00553,-0.3309,110.7538,,,,,,,,,,,,0.0
GRID_00554,-0.3309,110.7583,,,,,,,,,,,,0.0
GRID_00555,-0.3309,110.7628,,,,,,,,,,,,0.0
GRID_00556,-0.3309,110.7673,,,,,,,,,,,,0.0
GRID_00557,-0.3309,110.7718,,,,,,,,,,,,0.0
GRID_00558,-0.3309,110.7762,,,,,,,,,,,,0.0
GRID_00559,-0.3309,110.7807,,,,,,,,,,,,0.0
GRID_00560,-0.3309,110.7852,,,,,,,,,,,,0.0
GRID_00561,-0.3309,110.7897,,,,,,,,,,,,0.0
GRID_00562,-0.3309,110.7942,,,,,,,,,,,,0.0
GRID_00563,-0.3309,110.7987,,,,,,,,,,,,0.0
GRID_00564,-0.3309,110.8032,,,,,,,,,,,,0.0
GRID_00565,-0.3309,110.8077,,,,,,,,,,,,0.0
GRID_00566,-0.3309,110.8122,,,,,,,,,,,,0.0
GRID_00567,-0.3309,110.8167,,,,,,,,,,,,0.0
GRID_00568,-0.3309,110.8212,,,,,,,,,,,,0.0
GRID_00569,-0.3309,110.8257,,,,,,,,,,,,0.0
GRID_00570,-0.3309,110.8302,,,,,,,,,,,,0.0
GRID_00571,-0.3309,110.8347,,,,,,,,,,,,0.0
GRID_00572,-0.3309,110.8392,,,,,,,,,,,,0.0
GRID_00573,-0.3309,110.8436,,,,,,,,,,,,0.0
GRID_00574,-0.3309,110.8481,,,,,,,,,,,,0.0
GRID_00575,-0.3309,110.8526,,,,,,,,,,,,0.0
GRID_00576,-0.3309,110.8571,,,,,,,,,,,,0.0
GRID_00577,-0.3309,110.8616,,,,,,,,,,,,0.0
GRID_00578,-0.3309,110.8661,,,,,,,,,,,,0.0
GRID_00579,-0.3309,110.8706,,,,,,,,,,,,0.0
GRID_00580,-0.3309,110.8751,,,,,,,,,,,,0.0
GRID_00581,-0.3309,110.8796,,,,,,,,,,,,0.0
GRID_00582,-0.3309,110.8841,,,,,,,,,,,,0.0
GRID_00583,-0.3309,110.8886,,,,,,,,,,,,0.0
GRID_00584,-0.3309,110.8931,,,,,,,,,,,,0.0
GRID_00585,-0.3309,110.8976,,,,,,,,,,,,0.0
GRID_00586,-0.3309,110.9021,,,,,,,,,,,,0.0
GRID_00587,-0.3309,110.9066,,,,,,,,,,,,0.0
GRID_00588,-0.3309,110.911,,,,,,,,,,,,0.0
GRID_00589,-0.3309,110.9155,,,,,,,,,,,,0.0
GRID_00590,-0.3309,110.92,,,,,,,,,,,,0.0
GRID_00591,-0.3309,110.9245,,,,,,,,,,,,0.0
GRID_00592,-0.3309,110.929,,,,,,,,,,,,0.0
GRID_00593,-0.3309,110.9335,,,,,,,,,,,,0.0
GRID_00594,-0.3309,110.938,,,,,,,,,,,,0.0
GRID_00595,-0.3309,110.9425,,,,,,,,,,,,0.0
GRID_00596,-0.3309,110.947,,,,,,,,,,,,0.0
GRID_00597,-0.3309,110.9515,,,,,,,,,,,,0.0
GRID_00598,-0.3309,110.956,,,,,,,,,,,,0.0
GRID_00599,-0.3309,110.9605,,,,,,,,,,,,0.0
GRID_00600,-0.3309,110.965,,,,,,,,,,,,0.0
GRID_00601,-0.3309,110.9695,,,,,,,,,,,,0.0
GRID_00602,-0.3309,110.974,,,,,,,,,,,,0.0
GRID_00603,-0.3309,110.9785,,,,,,,,,,,,0.0
GRID_00604,-0.3309,110.9829,,,,,,,,,,,,0.0
GRID_00605,-0.3309,110.9874,,,,,,,,,,,,0.0
GRID_00606,-0.3309,110.9919,,,,,,,,,,,,0.0
GRID_00607,-0.3309,110.9964,,,,,,,,,,,,0.0
GRID_00608,-0.3309,111.0009,,,,,,,,,,,,0.0
GRID_00609,-0.3309,111.0054,,,,,,,,,,,,0.0
GRID_00610,-0.3309,111.0099,,,,,,,,,,,,0.0
GRID_00611,-0.3309,111.0144,,,,,,,,,,,,0.0
GRID_00612,-0.3309,111.0189,,,,,,,,,,,,0.0
GRID_00613,-0.3309,111.0234,,,,,,,,,,,,0.0
GRID_00614,-0.3309,111.0279,,,,,,,,,,,,0.0
GRID_00615,-0.3309,111.0324,,,,,,,,,,,,0.0
GRID_00616,-0.3309,111.0369,,,,,,,,,,,,0.0
GRID_00617,-0.3309,111.0414,,,,,,,,,,,,0.0
GRID_00618,-0.3309,111.0459,,,,,,,,,,,,0.0
GRID_00619,-0.3309,111.0503,,,,,,,,,,,,0.0
GRID_00620,-0.3309,111.0548,,,,,,,,,,,,0.0
GRID_00621,-0.3309,111.0593,,,,,,,,,,,,0.0
GRID_00622,-0.3309,111.0638,,,,,,,,,,,,0.0
GRID_00623,-0.3309,111.0683,,,,,,,,,,,,0.0
GRID_00624,-0.3309,111.0728,,,,,,,,,,,,0.0
GRID_00625,-0.3309,111.0773,,,,,,,,,,,,0.0
GRID_00626,-0.3309,111.0818,,,,,,,,,,,,0.0
GRID_00627,-0.3309,111.0863,,,,,,,,,,,,0.0
GRID_00628,-0.3309,111.0908,,,,,,,,,,,,0.0
GRID_00629,-0.3309,111.0953,,,,,,,,,,,,0.0
GRID_00630,-0.3309,111.0998,,,,,,,,,,,,0.0
GRID_00631,-0.3309,111.1043,,,,,,,,,,,,0.0
GRID_00632,-0.3309,111.1088,,,,,,,,,,,,0.0
GRID_00633,-0.3309,111.1133,,,,,,,,,,,,0.0
GRID_00634,-0.3309,111.1177,,,,,,,,,,,,0.0
GRID_00635,-0.3309,111.1222,,,,,,,,,,,,0.0
GRID_00636,-0.3309,111.1267,,,,,,,,,,,,0.0
GRID_00637,-0.3309,111.1312,,,,,,,,,,,,0.0
GRID_00638,-0.3309,111.1357,,,,,,,,,,,,0.0
GRID_00639,-0.3309,111.1402,,,,,,,,,,,,0.0
GRID_00640,-0.3309,111.1447,,,,,,,,,,,,0.0
GRID_00641,-0.3309,111.1492,,,,,,,,,,,,0.0
GRID_00642,-0.3309,111.1537,,,,,,,,,,,,0.0
GRID_00643,-0.3309,111.1582,,,,,,,,,,,,0.0
GRID_00644,-0.3309,111.1627,,,,,,,,,,,,0.0
GRID_00645,-0.3309,111.1672,,,,,,,,,,,,0.0
GRID_00646,-0.3309,111.1717,,,,,,,,,,,,0.0
GRID_00647,-0.3309,111.1762,,,,,,,,,,,,0.0
GRID_00648,-0.3309,111.1807,,,,,,,,,,,,0.0
GRID_00649,-0.3309,111.1851,,,,,,,,,,,,0.0
GRID_00650,-0.3309,111.1896,,,,,,,,,,,,0.0
GRID_00651,-0.3309,111.1941,,,,,,,,,,,,0.0
GRID_00652,-0.3309,111.1986,,,,,,,,,,,,0.0
GRID_00653,-0.3309,111.2031,,,,,,,,,,,,0.0
GRID_00654,-0.3309,111.2076,,,,,,,,,,,,0.0
GRID_00655,-0.3309,111.2121,,,,,,,,,,,,0.0
GRID_00656,-0.3309,111.2166,,,,,,,,,,,,0.0
GRID_00657,-0.3309,111.2211,,,,,,,,,,,,0.0
GRID_00658,-0.3309,111.2256,,,,,,,,,,,,0.0
GRID_00659,-0.3309,111.2301,,,,,,,,,,,,0.0
GRID_00660,-0.3309,111.2346,,,,,,,,,,,,0.0
GRID_00661,-0.3309,111.2391,,,,,,,,,,,,0.0
GRID_00662,-0.3309,111.2436,,,,,,,,,,,,0.0
GRID_00663,-0.3309,111.2481,,,,,,,,,,,,0.0
GRID_00664,-0.3309,111.2525,,,,,,,,,,,,0.0
GRID_00665,-0.3309,111.257,,,,,,,,,,,,0.0
GRID_00666,-0.3309,111.2615,,,,,,,,,,,,0.0
GRID_00667,-0.3309,111.266,,,,,,,,,,,,0.0
GRID_00668,-0.3309,111.2705,,,,,,,,,,,,0.0
GRID_00669,-0.3309,111.275,,,,,,,,,,,,0.0
GRID_00670,-0.3309,111.2795,,,,,,,,,,,,0.0
GRID_00671,-0.3309,111.284,,,,,,,,,,,,0.0
GRID_00672,-0.3309,111.2885,,,,,,,,,,,,0.0
GRID_00673,-0.3309,111.293,,,,,,,,,,,,0.0
GRID_00674,-0.3309,111.2975,,,,,,,,,,,,0.0
GRID_00675,-0.3309,111.302,,,,,,,,,,,,0.0
GRID_00676,-0.3309,111.3065,,,,,,,,,,,,0.0
GRID_00677,-0.3309,111.311,,,,,,,,,,,,0.0
GRID_00678,-0.3309,111.3155,,,,,,,,,,,,0.0
GRID_00679,-0.3309,111.32,,,,,,,,,,,,0.0
GRID_00680,-0.3309,111.3244,,,,,,,,,,,,0.0
GRID_00681,-0.3309,111.3289,,,,,,,,,,,,0.0
GRID_00682,-0.3309,111.3334,,,,,,,,,,,,0.0
GRID_00683,-0.3309,111.3379,,,,,,,,,,,,0.0
GRID_00684,-0.3309,111.3409,,,,,,,,,,,,0.0
GRID_00685,-0.3354,109.8102,,,,,,,,,,,,0.0
GRID_00686,-0.3354,109.8147,,,,,,,,,,,,0.0
GRID_00687,-0.3354,109.8192,,,,,,,,,,,,0.0
GRID_00688,-0.3354,109.8237,,,,,,,,,,,,0.0
GRID_00689,-0.3354,109.8282,,,,,,,,,,,,0.0
GRID_00690,-0.3354,109.8327,,,,,,,,,,,,0.0
GRID_00691,-0.3354,109.8372,,,,,,,,,,,,0.0
GRID_00692,-0.3354,109.8417,,,,,,,,,,,,0.0
GRID_00693,-0.3354,109.8462,,,,,,,,,,,,0.0
GRID_00694,-0.3354,109.8507,,,,,,,,,,,,0.0
GRID_00695,-0.3354,109.8552,,,,,,,,,,,,0.0
GRID_00696,-0.3354,109.8597,,,,,,,,,,,,0.0
GRID_00697,-0.3354,109.8641,,,,,,,,,,,,0.0
GRID_00698,-0.3354,109.8686,,,,,,,,,,,,0.0
GRID_00699,-0.3354,109.8731,,,,,,,,,,,,0.0
GRID_00700,-0.3354,109.8776,,,,,,,,,,,,0.0
GRID_00701,-0.3354,109.8821,,,,,,,,,,,,0.0
GRID_00702,-0.3354,109.8866,,,,,,,,,,,,0.0
GRID_00703,-0.3354,109.8911,,,,,,,,,,,,0.0
GRID_00704,-0.3354,109.8956,,,,,,,,,,,,0.0
GRID_00705,-0.3354,109.9001,,,,,,,,,,,,0.0
GRID_00706,-0.3354,109.9046,,,,,,,,,,,,0.0
GRID_00707,-0.3354,109.9091,,,,,,,,,,,,0.0
GRID_00708,-0.3354,109.9136,,,,,,,,,,,,0.0
GRID_00709,-0.3354,109.9181,,,,,,,,,,,,0.0
GRID_00710,-0.3354,109.9226,,,,,,,,,,,,0.0
GRID_00711,-0.3354,109.927,,,,,,,,,,,,0.0
GRID_00712,-0.3354,109.9315,,,,,,,,,,,,0.0
GRID_00713,-0.3354,109.936,,,,,,,,,,,,0.0
GRID_00714,-0.3354,109.9405,,,,,,,,,,,,0.0
GRID_00715,-0.3354,109.945,,,,,,,,,,,,0.0
GRID_00716,-0.3354,109.9495,,,,,,,,,,,,0.0
GRID_00717,-0.3354,109.954,,,,,,,,,,,,0.0
GRID_00718,-0.3354,109.9585,,,,,,,,,,,,0.0
GRID_00719,-0.3354,109.963,,,,,,,,,,,,0.0
GRID_00720,-0.3354,109.9675,,,,,,,,,,,,0.0
GRID_00721,-0.3354,109.972,,,,,,,,,,,,0.0
GRID_00722,-0.3354,109.9765,,,,,,,,,,,,0.0
GRID_00723,-0.3354,109.981,,,,,,,,,,,,0.0
GRID_00724,-0.3354,109.9855,,,,,,,,,,,,0.0
GRID_00725,-0.3354,109.9899,,,,,,,,,,,,0.0
GRID_00726,-0.3354,109.9944,,,,,,,,,,,,0.0
GRID_00727,-0.3354,109.9989,,,,,,,,,,,,0.0
GRID_00728,-0.3354,110.0034,,,,,,,,,,,,0.0
GRID_00729,-0.3354,110.0079,,,,,,,,,,,,0.0
GRID_00730,-0.3354,110.0124,,,,,,,,,,,,0.0
GRID_00731,-0.3354,110.0169,,,,,,,,,,,,0.0
GRID_00732,-0.3354,110.0214,,,,,,,,,,,,0.0
GRID_00733,-0.3354,110.0259,,,,,,,,,,,,0.0
GRID_00734,-0.3354,110.0304,,,,,,,,,,,,0.0
GRID_00735,-0.3354,110.0349,,,,,,,,,,,,0.0
GRID_00736,-0.3354,110.0394,,,,,,,,,,,,0.0
GRID_00737,-0.3354,110.0439,,,,,,,,,,,,0.0
GRID_00738,-0.3354,110.0483,,,,,,,,,,,,0.0
GRID_00739,-0.3354,110.0528,,,,,,,,,,,,0.0
GRID_00740,-0.3354,110.0573,,,,,,,,,,,,0.0
GRID_00741,-0.3354,110.0618,,,,,,,,,,,,0.0
GRID_00742,-0.3354,110.0663,,,,,,,,,,,,0.0
GRID_00743,-0.3354,110.0708,,,,,,,,,,,,0.0
GRID_00744,-0.3354,110.0753,,,,,,,,,,,,0.0
GRID_00745,-0.3354,110.0798,,,,,,,,,,,,0.0
GRID_00746,-0.3354,110.0843,,,,,,,,,,,,0.0
GRID_00747,-0.3354,110.0888,,,,,,,,,,,,0.0
GRID_00748,-0.3354,110.0933,,,,,,,,,,,,0.0
GRID_00749,-0.3354,110.0978,,,,,,,,,,,,0.0
GRID_00750,-0.3354,110.1023,,,,,,,,,,,,0.0
GRID_00751,-0.3354,110.1068,,,,,,,,,,,,0.0
GRID_00752,-0.3354,110.1113,,,,,,,,,,,,0.0
GRID_00753,-0.3354,110.1157,,,,,,,,,,,,0.0
GRID_00754,-0.3354,110.1202,,,,,,,,,,,,0.0
GRID_00755,-0.3354,110.1247,,,,,,,,,,,,0.0
GRID_00756,-0.3354,110.1292,,,,,,,,,,,,0.0
GRID_00757,-0.3354,110.1337,,,,,,,,,,,,0.0
GRID_00758,-0.3354,110.1382,,,,,,,,,,,,0.0
GRID_00759,-0.3354,110.1427,,,,,,,,,,,,0.0
GRID_00760,-0.3354,110.1472,,,,,,,,,,,,0.0
GRID_00761,-0.3354,110.1517,,,,,,,,,,,,0.0
GRID_00762,-0.3354,110.1562,,,,,,,,,,,,0.0
GRID_00763,-0.3354,110.1607,,,,,,,,,,,,0.0
GRID_00764,-0.3354,110.1652,,,,,,,,,,,,0.0
GRID_00765,-0.3354,110.1697,,,,,,,,,,,,0.0
GRID_00766,-0.3354,110.1742,,,,,,,,,,,,0.0
GRID_00767,-0.3354,110.1786,,,,,,,,,,,,0.0
GRID_00768,-0.3354,110.1831,,,,,,,,,,,,0.0
GRID_00769,-0.3354,110.1876,,,,,,,,,,,,0.0
GRID_00770,-0.3354,110.1921,,,,,,,,,,,,0.0
GRID_00771,-0.3354,110.1966,,,,,,,,,,,,0.0
GRID_00772,-0.3354,110.2011,,,,,,,,,,,,0.0
GRID_00773,-0.3354,110.2056,,,,,,,,,,,,0.0
GRID_00774,-0.3354,110.2101,,,,,,,,,,,,0.0
GRID_00775,-0.3354,110.2146,,,,,,,,,,,,0.0
GRID_00776,-0.3354,110.2191,,,,,,,,,,,,0.0
GRID_00777,-0.3354,110.2236,,,,,,,,,,,,0.0
GRID_00778,-0.3354,110.2281,,,,,,,,,,,,0.0
GRID_00779,-0.3354,110.2326,,,,,,,,,,,,0.0
GRID_00780,-0.3354,110.2371,,,,,,,,,,,,0.0
GRID_00781,-0.3354,110.2415,,,,,,,,,,,,0.0
GRID_00782,-0.3354,110.246,,,,,,,,,,,,0.0
GRID_00783,-0.3354,110.2505,,,,,,,,,,,,0.0
GRID_00784,-0.3354,110.255,,,,,,,,,,,,0.0
GRID_00785,-0.3354,110.2595,,,,,,,,,,,,0.0
GRID_00786,-0.3354,110.264,,,,,,,,,,,,0.0
GRID_00787,-0.3354,110.2685,,,,,,,,,,,,0.0
GRID_00788,-0.3354,110.273,,,,,,,,,,,,0.0
GRID_00789,-0.3354,110.2775,,,,,,,,,,,,0.0
GRID_00790,-0.3354,110.282,,,,,,,,,,,,0.0
GRID_00791,-0.3354,110.2865,,,,,,,,,,,,0.0
GRID_00792,-0.3354,110.291,,,,,,,,,,,,0.0
GRID_00793,-0.3354,110.2955,,,,,,,,,,,,0.0
GRID_00794,-0.3354,110.3,,,,,,,,,,,,0.0
GRID_00795,-0.3354,110.3044,,,,,,,,,,,,0.0
GRID_00796,-0.3354,110.3089,,,,,,,,,,,,0.0
GRID_00797,-0.3354,110.3134,,,,,,,,,,,,0.0
GRID_00798,-0.3354,110.3179,,,,,,,,,,,,0.0
GRID_00799,-0.3354,110.3224,,,,,,,,,,,,0.0
GRID_00800,-0.3354,110.3269,,,,,,,,,,,,0.0
GRID_00801,-0.3354,110.3314,,,,,,,,,,,,0.0
GRID_00802,-0.3354,110.3359,,,,,,,,,,,,0.0
GRID_00803,-0.3354,110.3404,,,,,,,,,,,,0.0
GRID_00804,-0.3354,110.3449,,,,,,,,,,,,0.0
GRID_00805,-0.3354,110.3494,,,,,,,,,,,,0.0
GRID_00806,-0.3354,110.3539,,,,,,,,,,,,0.0
GRID_00807,-0.3354,110.3584,,,,,,,,,,,,0.0
