pixel_id,latitude,longitude,Hotspot_Frequency,Confidence_Score,FRP_Max,Cluster
546,-0.456456,110.437197,1,0.5,3.7,326
547,-0.456456,110.440565,1,0.5,3.7,326
548,-0.456456,110.443934,1,0.5,3.7,326
549,-0.456456,110.467515,1,0.5,8.54,152
550,-0.456456,110.470884,2,0.5,9.35,-1
551,-0.456456,110.474252,2,0.5,9.35,-1
552,-0.456456,110.477621,1,0.5,9.35,146
553,-0.456456,110.58205,1,0.5,3.23,257
554,-0.456456,110.585419,1,0.5,3.23,257
555,-0.459825,110.140753,1,0.5,4.16,155
556,-0.459825,110.144121,1,0.5,4.16,155
557,-0.459825,110.295712,1,0.5,3.01,258
558,-0.459825,110.299081,1,0.5,3.01,258
559,-0.459825,110.302449,1,0.5,3.01,258
560,-0.459825,110.336136,1,0.5,8.78,206
561,-0.459825,110.339505,1,0.5,8.78,206
562,-0.459825,110.342874,1,0.5,8.78,206
563,-0.459825,110.35298,1,0.5,3.75,316
564,-0.459825,110.356348,1,0.5,3.75,316
565,-0.459825,110.359717,1,0.5,3.75,316
566,-0.459825,110.467515,1,0.5,8.54,152
567,-0.459825,110.470884,2,0.5,10.08,-1
568,-0.459825,110.474252,2,0.5,10.08,-1
569,-0.459825,110.477621,1,0.5,10.08,120
570,-0.463194,110.009374,1,0.5,6.42,203
571,-0.463194,110.140753,1,0.5,4.16,155
572,-0.463194,110.144121,1,0.5,4.16,155
573,-0.463194,110.295712,1,0.5,3.01,258
574,-0.463194,110.299081,1,0.5,3.01,258
575,-0.463194,110.302449,1,0.5,3.01,258
576,-0.463194,110.322661,1,0.5,4.09,289
577,-0.463194,110.32603,1,0.5,4.09,289
578,-0.463194,110.329399,1,0.5,4.09,289
579,-0.463194,110.336136,1,0.5,8.78,206
580,-0.463194,110.339505,1,0.5,8.78,206
581,-0.463194,110.342874,1,0.5,8.78,206
582,-0.463194,110.35298,1,0.5,3.75,316
583,-0.463194,110.356348,1,0.5,3.75,316
584,-0.463194,110.359717,1,0.5,3.75,316
585,-0.463194,110.400141,1,0.5,3.46,314
586,-0.463194,110.40351,1,0.5,3.46,314
587,-0.463194,110.406879,1,0.5,3.46,314
588,-0.463194,110.416985,1,0.5,4.73,-1
589,-0.463194,110.420353,1,0.5,4.73,-1
590,-0.463194,110.423722,1,0.5,4.73,-1
591,-0.463194,110.467515,1,0.5,8.54,152
592,-0.463194,110.470884,1,0.5,8.54,152
593,-0.463194,110.474252,1,0.5,8.54,152
594,-0.466563,110.006005,1,0.5,14.97,41
595,-0.466563,110.009374,1,0.5,6.42,203
596,-0.466563,110.01948,1,0.5,19.05,72
597,-0.466563,110.022849,1,0.5,19.05,72
598,-0.466563,110.026217,1,0.5,19.05,72
599,-0.466563,110.110435,1,0.5,73.72,4
600,-0.466563,110.113803,1,0.5,73.72,4
601,-0.466563,110.117172,1,0.5,73.72,4
602,-0.466563,110.140753,1,0.5,4.16,155
603,-0.466563,110.144121,1,0.5,4.16,155
604,-0.466563,110.322661,1,0.5,4.09,289
605,-0.466563,110.32603,1,0.5,4.09,289
606,-0.466563,110.329399,1,0.5,4.09,289
607,-0.466563,110.336136,1,0.5,8.78,206
608,-0.466563,110.339505,1,0.5,8.78,206
609,-0.466563,110.342874,1,0.5,8.78,206
610,-0.466563,110.35298,1,0.5,3.75,316
611,-0.466563,110.356348,1,0.5,3.75,316
612,-0.466563,110.359717,1,0.5,3.75,316
613,-0.466563,110.366454,1,0.5,2.47,237
614,-0.466563,110.369823,1,0.5,2.47,237
615,-0.466563,110.400141,1,0.5,3.46,314
616,-0.466563,110.40351,1,0.5,3.46,314
617,-0.466563,110.406879,1,0.5,3.46,314
618,-0.466563,110.416985,2,0.5,4.73,-1
619,-0.466563,110.420353,2,0.5,4.73,-1
620,-0.466563,110.423722,2,0.5,4.73,-1
621,-0.466563,110.440565,1,0.5,6.72,-1
622,-0.466563,110.443934,1,0.5,6.72,-1
623,-0.466563,110.585419,2,0.5,3.37,210
624,-0.466563,110.588787,2,0.5,3.37,210
625,-0.466563,110.592156,1,0.5,3.37,-1
626,-0.469931,110.006005,1,0.5,6.42,203
627,-0.469931,110.009374,1,0.5,6.42,203
628,-0.469931,110.01948,1,0.5,19.05,72
629,-0.469931,110.022849,1,0.5,19.05,72
630,-0.469931,110.026217,1,0.5,19.05,72
631,-0.469931,110.107066,1,0.5,107.81,0
632,-0.469931,110.110435,1,0.5,107.81,0
633,-0.469931,110.113803,1,0.5,107.81,0
634,-0.469931,110.117172,1,0.5,73.72,4
635,-0.469931,110.336136,1,0.5,8.78,206
636,-0.469931,110.339505,1,0.5,8.78,206
637,-0.469931,110.342874,1,0.5,8.78,206
638,-0.469931,110.366454,1,0.5,2.47,237
639,-0.469931,110.369823,1,0.5,2.47,237
640,-0.469931,110.373192,1,0.5,15.59,60
641,-0.469931,110.37656,1,0.5,15.59,60
642,-0.469931,110.379929,1,0.5,15.59,60
643,-0.469931,110.400141,1,0.5,3.46,314
644,-0.469931,110.40351,1,0.5,3.46,314
645,-0.469931,110.406879,1,0.5,3.46,314
646,-0.469931,110.416985,2,0.5,5.18,287
647,-0.469931,110.420353,2,0.5,5.18,287
648,-0.469931,110.423722,2,0.5,5.18,287
649,-0.469931,110.427091,1,0.5,3.51,329
650,-0.469931,110.430459,1,0.5,3.51,329
651,-0.469931,110.440565,1,0.5,6.72,-1
652,-0.469931,110.443934,1,0.5,6.72,-1
653,-0.469931,110.484358,1,0.5,3.46,314
654,-0.469931,110.487727,1,0.5,3.46,314
655,-0.469931,110.491096,1,0.5,3.46,314
656,-0.469931,110.585419,2,0.5,3.37,210
657,-0.469931,110.588787,2,0.5,3.37,210
658,-0.469931,110.592156,1,0.5,3.37,-1
659,-0.4733,110.107066,1,0.5,107.81,0
660,-0.4733,110.110435,1,0.5,107.81,0
661,-0.4733,110.113803,1,0.5,107.81,0
662,-0.4733,110.117172,1,0.5,73.72,4
663,-0.4733,110.366454,1,0.5,2.47,237
664,-0.4733,110.369823,1,0.5,2.47,237
665,-0.4733,110.373192,1,0.5,15.59,60
666,-0.4733,110.37656,1,0.5,15.59,60
667,-0.4733,110.379929,1,0.5,15.59,60
668,-0.4733,110.386666,1,0.5,4.39,280
669,-0.4733,110.390035,1,0.5,4.39,280
670,-0.4733,110.393404,1,0.5,4.39,280
671,-0.4733,110.416985,1,0.5,4.08,289
672,-0.4733,110.420353,1,0.5,4.08,289
673,-0.4733,110.423722,2,0.5,4.08,210
674,-0.4733,110.427091,1,0.5,3.51,329
675,-0.4733,110.430459,1,0.5,3.51,329
676,-0.4733,110.440565,1,0.5,6.72,-1
677,-0.4733,110.443934,1,0.5,6.72,-1
678,-0.4733,110.457409,1,0.5,8.71,-1
679,-0.4733,110.460777,1,0.5,8.71,-1
680,-0.4733,110.464146,1,0.5,8.71,-1
681,-0.4733,110.484358,1,0.5,3.46,314
682,-0.4733,110.487727,2,0.5,6.05,302
683,-0.4733,110.491096,2,0.5,6.05,302
684,-0.4733,110.494464,1,0.5,6.05,198
685,-0.4733,110.497833,1,0.5,3.71,327
686,-0.4733,110.501202,2,0.5,6.17,-1
687,-0.4733,110.50457,2,0.5,6.17,-1
688,-0.4733,110.507939,1,0.5,6.17,-1
689,-0.4733,110.544995,1,0.5,15.36,59
690,-0.4733,110.548363,1,0.5,15.36,59
691,-0.4733,110.551732,1,0.5,15.36,59
692,-0.4733,110.585419,1,0.5,2.66,-1
693,-0.4733,110.588787,1,0.5,2.66,-1
694,-0.476669,110.107066,1,0.5,107.81,0
695,-0.476669,110.110435,1,0.5,107.81,0
696,-0.476669,110.113803,1,0.5,107.81,0
697,-0.476669,110.117172,1,0.5,73.72,4
698,-0.476669,110.386666,1,0.5,26.9,29
699,-0.476669,110.390035,2,0.5,26.9,37
700,-0.476669,110.393404,2,0.5,26.9,37
701,-0.476669,110.396773,1,0.5,6.37,204
702,-0.476669,110.423722,1,0.5,3.51,329
703,-0.476669,110.427091,1,0.5,3.51,329
704,-0.476669,110.430459,1,0.5,3.51,329
705,-0.476669,110.450671,1,0.5,4.91,236
706,-0.476669,110.45404,1,0.5,4.91,236
707,-0.476669,110.457409,2,0.5,8.71,-1
708,-0.476669,110.460777,1,0.5,8.71,-1
709,-0.476669,110.464146,1,0.5,8.71,-1
710,-0.476669,110.484358,1,0.5,47.02,-1
711,-0.476669,110.487727,2,0.5,47.02,-1
712,-0.476669,110.491096,1,0.5,6.05,198
713,-0.476669,110.494464,1,0.5,6.05,198
714,-0.476669,110.497833,1,0.5,3.71,327
715,-0.476669,110.501202,2,0.5,6.17,-1
716,-0.476669,110.50457,2,0.5,6.17,-1
717,-0.476669,110.507939,1,0.5,6.17,-1
718,-0.476669,110.538257,1,0.5,17.18,39
719,-0.476669,110.541626,1,0.5,17.18,39
720,-0.476669,110.544995,2,0.5,17.18,79
721,-0.476669,110.548363,1,0.5,15.36,59
722,-0.476669,110.551732,1,0.5,15.36,59
723,-0.480037,110.107066,1,0.5,3.27,277
724,-0.480037,110.110435,1,0.5,3.27,277
725,-0.480037,110.113803,1,0.5,3.27,277
726,-0.480037,110.117172,1,0.5,7.05,153
727,-0.480037,110.120541,1,0.5,7.05,153
728,-0.480037,110.379929,1,0.5,24.71,31
729,-0.480037,110.383298,1,0.5,24.71,31
730,-0.480037,110.386666,2,0.5,26.9,37
731,-0.480037,110.390035,3,0.5,26.9,-1
732,-0.480037,110.393404,4,0.5,26.9,-1
733,-0.480037,110.396773,2,0.5,11.27,216
734,-0.480037,110.400141,1,0.5,11.27,115
735,-0.480037,110.450671,1,0.5,4.91,236
736,-0.480037,110.45404,1,0.5,4.91,236
737,-0.480037,110.457409,2,0.5,4.91,287
738,-0.480037,110.460777,1,0.5,4.44,263
739,-0.480037,110.464146,1,0.5,4.44,263
740,-0.480037,110.470884,1,0.5,5.8,161
741,-0.480037,110.474252,1,0.5,5.8,161
742,-0.480037,110.477621,1,0.5,5.8,161
743,-0.480037,110.48099,1,0.5,5.8,161
744,-0.480037,110.484358,1,0.5,47.02,-1
745,-0.480037,110.487727,2,0.5,47.02,-1
746,-0.480037,110.491096,1,0.5,6.05,198
747,-0.480037,110.494464,1,0.5,6.05,198
748,-0.480037,110.497833,1,0.5,3.71,327
749,-0.480037,110.501202,2,0.5,6.17,-1
750,-0.480037,110.50457,2,0.5,6.17,-1
751,-0.480037,110.507939,1,0.5,6.17,-1
752,-0.480037,110.511308,1,0.5,6.56,164
753,-0.480037,110.514676,1,0.5,6.56,164
754,-0.480037,110.518045,2,0.5,7.11,-1
755,-0.480037,110.521414,1,0.5,7.11,154
756,-0.480037,110.524782,1,0.5,7.11,154
757,-0.480037,110.538257,1,0.5,13.42,81
758,-0.480037,110.541626,1,0.5,13.42,81
759,-0.480037,110.544995,2,0.5,13.42,111
760,-0.480037,110.548363,1,0.5,4.52,271
761,-0.480037,110.551732,1,0.5,4.52,271
762,-0.483406,110.107066,1,0.5,3.27,277
763,-0.483406,110.110435,1,0.5,3.27,277
764,-0.483406,110.113803,1,0.5,3.27,277
765,-0.483406,110.117172,1,0.5,7.05,153
766,-0.483406,110.120541,1,0.5,7.05,153
767,-0.483406,110.302449,1,0.5,5.04,223
768,-0.483406,110.305818,1,0.5,5.04,223
769,-0.483406,110.309187,1,0.5,5.04,223
770,-0.483406,110.379929,1,0.5,24.71,31
771,-0.483406,110.383298,1,0.5,24.71,31
772,-0.483406,110.386666,2,0.5,26.9,37
773,-0.483406,110.390035,3,0.5,26.9,-1
774,-0.483406,110.393404,5,0.5,26.9,-1
775,-0.483406,110.396773,3,0.5,11.27,18
776,-0.483406,110.400141,1,0.5,11.27,115
777,-0.483406,110.433828,1,0.5,9.1,157
778,-0.483406,110.437197,1,0.5,9.1,157
779,-0.483406,110.440565,1,0.5,9.1,157
780,-0.483406,110.443934,1,0.5,8.09,134
781,-0.483406,110.447303,1,0.5,8.09,134
782,-0.483406,110.450671,2,0.5,8.09,-1
783,-0.483406,110.45404,1,0.5,4.91,236
784,-0.483406,110.457409,2,0.5,4.91,287
785,-0.483406,110.460777,1,0.5,4.44,263
786,-0.483406,110.464146,1,0.5,4.44,263
787,-0.483406,110.470884,1,0.5,5.8,161
788,-0.483406,110.474252,1,0.5,5.8,161
789,-0.483406,110.477621,1,0.5,5.8,161
790,-0.483406,110.48099,1,0.5,5.8,161
791,-0.483406,110.484358,1,0.5,16.25,-1
792,-0.483406,110.487727,1,0.5,16.25,-1
793,-0.483406,110.491096,2,0.5,16.25,79
794,-0.483406,110.494464,1,0.5,16.59,-1
795,-0.483406,110.497833,1,0.5,13.85,65
796,-0.483406,110.501202,1,0.5,13.85,65
797,-0.483406,110.50457,1,0.5,13.85,65
798,-0.483406,110.511308,1,0.5,6.56,164
799,-0.483406,110.514676,1,0.5,6.56,164
800,-0.483406,110.518045,2,0.5,7.11,-1
801,-0.483406,110.521414,1,0.5,7.11,154
802,-0.483406,110.524782,1,0.5,7.11,154
803,-0.483406,110.53152,1,0.5,5.45,-1
804,-0.483406,110.534888,1,0.5,7.46,148
805,-0.483406,110.538257,1,0.5,7.46,148
806,-0.483406,110.541626,1,0.5,7.46,148
807,-0.483406,110.544995,1,0.5,13.42,81
808,-0.486775,109.985793,1,0.5,3.96,304
809,-0.486775,110.107066,1,0.5,3.27,277
810,-0.486775,110.110435,1,0.5,3.27,277
811,-0.486775,110.113803,1,0.5,3.27,277
812,-0.486775,110.117172,1,0.5,6.26,232
813,-0.486775,110.120541,1,0.5,6.26,232
814,-0.486775,110.123909,1,0.5,6.26,232
815,-0.486775,110.302449,1,0.5,5.04,223
816,-0.486775,110.305818,1,0.5,5.04,223
817,-0.486775,110.309187,1,0.5,5.04,223
818,-0.486775,110.379929,1,0.5,24.71,31
819,-0.486775,110.383298,1,0.5,24.71,31
820,-0.486775,110.386666,1,0.5,24.71,31
821,-0.486775,110.390035,2,0.5,19.2,50
822,-0.486775,110.393404,3,0.5,19.2,-1
823,-0.486775,110.396773,2,0.5,6.37,309
824,-0.486775,110.433828,1,0.5,9.1,157
825,-0.486775,110.437197,1,0.5,9.1,157
826,-0.486775,110.440565,1,0.5,9.1,157
827,-0.486775,110.443934,1,0.5,8.09,134
828,-0.486775,110.447303,1,0.5,8.09,134
829,-0.486775,110.450671,1,0.5,8.09,134
830,-0.486775,110.457409,1,0.5,4.44,263
831,-0.486775,110.460777,1,0.5,4.44,263
832,-0.486775,110.464146,1,0.5,4.44,263
833,-0.486775,110.470884,1,0.5,5.8,161
834,-0.486775,110.474252,1,0.5,5.8,161
835,-0.486775,110.477621,2,0.5,5.8,302
836,-0.486775,110.48099,2,0.5,5.8,302
837,-0.486775,110.484358,3,0.5,16.25,18
838,-0.486775,110.487727,2,0.5,16.25,79
839,-0.486775,110.491096,3,0.5,16.25,18
840,-0.486775,110.494464,2,0.5,16.59,79
841,-0.486775,110.497833,2,0.5,13.85,-1
842,-0.486775,110.501202,1,0.5,13.85,65
843,-0.486775,110.50457,1,0.5,13.85,65
844,-0.486775,110.511308,1,0.5,6.56,164
845,-0.486775,110.514676,1,0.5,6.56,164
846,-0.486775,110.518045,2,0.5,7.11,-1
847,-0.486775,110.521414,1,0.5,7.11,154
848,-0.486775,110.524782,1,0.5,7.11,154
849,-0.486775,110.53152,1,0.5,5.45,-1
850,-0.486775,110.534888,1,0.5,7.46,148
851,-0.486775,110.538257,1,0.5,7.46,148
852,-0.486775,110.541626,1,0.5,7.46,148
853,-0.486775,110.544995,1,0.5,13.42,81
854,-0.486775,110.565207,1,0.5,9.9,109
855,-0.486775,110.568575,1,0.5,9.9,109
856,-0.486775,110.571944,1,0.5,9.9,109
857,-0.490143,109.982425,1,0.5,3.96,304
858,-0.490143,109.985793,1,0.5,3.96,304
859,-0.490143,110.110435,1,0.5,55.46,6
860,-0.490143,110.113803,1,0.5,55.46,6
861,-0.490143,110.117172,2,0.5,55.46,-1
862,-0.490143,110.120541,1,0.5,6.26,232
863,-0.490143,110.123909,1,0.5,6.26,232
864,-0.490143,110.127278,1,0.5,8.39,-1
865,-0.490143,110.130647,1,0.5,8.39,-1
866,-0.490143,110.134015,1,0.5,8.39,-1
867,-0.490143,110.302449,1,0.5,5.04,223
868,-0.490143,110.305818,1,0.5,5.04,223
869,-0.490143,110.309187,1,0.5,5.04,223
870,-0.490143,110.393404,1,0.5,4.72,-1
871,-0.490143,110.396773,1,0.5,4.72,-1
872,-0.490143,110.443934,1,0.5,8.09,134
873,-0.490143,110.447303,1,0.5,8.09,134
874,-0.490143,110.450671,1,0.5,8.09,134
875,-0.490143,110.457409,1,0.5,5.72,151
876,-0.490143,110.460777,2,0.5,5.72,-1
877,-0.490143,110.464146,1,0.5,3.2,278
878,-0.490143,110.467515,1,0.5,3.2,278
879,-0.490143,110.470884,1,0.5,5.8,161
880,-0.490143,110.474252,1,0.5,5.8,161
881,-0.490143,110.477621,2,0.5,5.8,302
882,-0.490143,110.48099,2,0.5,5.8,302
883,-0.490143,110.484358,3,0.5,16.25,18
884,-0.490143,110.487727,3,0.5,32.89,-1
885,-0.490143,110.491096,4,0.5,32.89,-1
886,-0.490143,110.494464,3,0.5,32.89,-1
887,-0.490143,110.497833,2,0.5,13.85,-1
888,-0.490143,110.501202,1,0.5,13.85,65
889,-0.490143,110.50457,2,0.5,13.85,-1
890,-0.490143,110.507939,1,0.5,10.93,97
891,-0.490143,110.511308,1,0.5,10.93,97
892,-0.490143,110.518045,1,0.5,10.14,-1
893,-0.490143,110.521414,1,0.5,10.14,-1
894,-0.490143,110.524782,1,0.5,10.14,-1
895,-0.490143,110.53152,1,0.5,5.45,-1
896,-0.490143,110.534888,1,0.5,7.46,148
897,-0.490143,110.538257,1,0.5,7.46,148
898,-0.490143,110.541626,1,0.5,7.46,148
899,-0.490143,110.551732,1,0.5,13.58,84
900,-0.490143,110.555101,1,0.5,13.58,84
901,-0.490143,110.558469,1,0.5,13.58,84
902,-0.490143,110.565207,1,0.5,9.9,109
903,-0.490143,110.568575,1,0.5,9.9,109
904,-0.490143,110.571944,1,0.5,9.9,109
905,-0.493512,109.979056,1,0.5,3.96,304
906,-0.493512,109.982425,1,0.5,3.96,304
907,-0.493512,109.985793,1,0.5,3.96,304
908,-0.493512,110.110435,1,0.5,55.46,6
909,-0.493512,110.113803,1,0.5,55.46,6
910,-0.493512,110.117172,2,0.5,55.46,-1
911,-0.493512,110.120541,1,0.5,6.26,232
912,-0.493512,110.123909,1,0.5,6.26,232
913,-0.493512,110.127278,1,0.5,8.39,-1
914,-0.493512,110.130647,1,0.5,8.39,-1
915,-0.493512,110.134015,1,0.5,8.39,-1
916,-0.493512,110.302449,1,0.5,5.04,223
917,-0.493512,110.305818,1,0.5,5.04,223
918,-0.493512,110.309187,1,0.5,5.04,223
919,-0.493512,110.332768,1,0.5,3.87,297
920,-0.493512,110.336136,1,0.5,3.87,297
921,-0.493512,110.339505,1,0.5,3.87,297
922,-0.493512,110.433828,1,0.5,24.64,31
923,-0.493512,110.437197,1,0.5,24.64,31
924,-0.493512,110.460777,1,0.5,3.2,278
925,-0.493512,110.464146,1,0.5,3.2,278
926,-0.493512,110.467515,1,0.5,3.2,278
927,-0.493512,110.477621,1,0.5,4.05,300
928,-0.493512,110.48099,1,0.5,4.05,300
929,-0.493512,110.484358,1,0.5,4.05,300
930,-0.493512,110.487727,1,0.5,32.89,-1
931,-0.493512,110.491096,2,0.5,32.89,-1
932,-0.493512,110.494464,2,0.5,32.89,-1
933,-0.493512,110.497833,1,0.5,10.84,97
934,-0.493512,110.50457,2,0.5,10.93,216
935,-0.493512,110.507939,2,0.5,10.93,216
936,-0.493512,110.511308,1,0.5,10.93,97
937,-0.493512,110.518045,1,0.5,10.14,-1
938,-0.493512,110.521414,1,0.5,10.14,-1
939,-0.493512,110.524782,1,0.5,10.14,-1
940,-0.493512,110.551732,1,0.5,13.58,84
941,-0.493512,110.555101,1,0.5,13.58,84
942,-0.493512,110.558469,1,0.5,13.58,84
943,-0.496881,110.103697,1,0.5,5.65,213
944,-0.496881,110.107066,1,0.5,5.65,213
945,-0.496881,110.110435,2,0.5,55.46,-1
946,-0.496881,110.113803,1,0.5,55.46,6
947,-0.496881,110.117172,1,0.5,55.46,6
948,-0.496881,110.134015,1,0.5,7.1,154
949,-0.496881,110.137384,1,0.5,7.1,154
950,-0.496881,110.140753,1,0.5,7.1,154
951,-0.496881,110.150859,1,0.5,5.36,192
952,-0.496881,110.154227,1,0.5,5.36,192
953,-0.496881,110.157596,1,0.5,5.36,192
954,-0.496881,110.164333,1,0.5,34.01,20
955,-0.496881,110.167702,1,0.5,34.01,20
956,-0.496881,110.171071,1,0.5,34.01,20
957,-0.496881,110.299081,1,0.5,5.96,215
958,-0.496881,110.302449,1,0.5,5.96,215
959,-0.496881,110.305818,1,0.5,4.49,275
960,-0.496881,110.309187,1,0.5,4.49,275
961,-0.496881,110.332768,1,0.5,3.87,297
962,-0.496881,110.336136,1,0.5,3.87,297
963,-0.496881,110.339505,1,0.5,3.87,297
964,-0.496881,110.433828,1,0.5,24.64,31
965,-0.496881,110.437197,1,0.5,24.64,31
966,-0.496881,110.460777,1,0.5,3.2,278
967,-0.496881,110.464146,1,0.5,3.2,278
968,-0.496881,110.467515,2,0.5,4.34,286
969,-0.496881,110.470884,1,0.5,4.34,272
970,-0.496881,110.474252,1,0.5,4.34,272
971,-0.496881,110.477621,1,0.5,4.34,272
972,-0.496881,110.487727,1,0.5,32.89,-1
973,-0.496881,110.491096,1,0.5,32.89,-1
974,-0.496881,110.494464,1,0.5,32.89,-1
975,-0.496881,110.50457,2,0.5,10.93,216
976,-0.496881,110.507939,2,0.5,10.93,216
977,-0.496881,110.511308,1,0.5,10.93,97
978,-0.496881,110.541626,1,0.5,5.7,151
979,-0.496881,110.544995,1,0.5,5.7,151
980,-0.496881,110.548363,1,0.5,5.7,151
981,-0.496881,110.551732,1,0.5,13.58,84
982,-0.496881,110.555101,1,0.5,13.58,84
983,-0.496881,110.558469,1,0.5,13.58,84
984,-0.500249,110.103697,1,0.5,5.65,213
985,-0.500249,110.107066,1,0.5,5.65,213
986,-0.500249,110.110435,1,0.5,5.65,213
987,-0.500249,110.130647,1,0.5,7.85,132
988,-0.500249,110.134015,2,0.5,7.85,-1
989,-0.500249,110.137384,2,0.5,7.85,-1
990,-0.500249,110.140753,1,0.5,7.1,154
991,-0.500249,110.150859,1,0.5,5.36,192
992,-0.500249,110.154227,2,0.5,52.58,-1
993,-0.500249,110.157596,2,0.5,52.58,-1
994,-0.500249,110.160965,1,0.5,52.58,-1
995,-0.500249,110.164333,1,0.5,34.01,20
996,-0.500249,110.167702,1,0.5,34.01,20
997,-0.500249,110.171071,1,0.5,34.01,20
998,-0.500249,110.299081,1,0.5,5.96,215
999,-0.500249,110.302449,1,0.5,5.96,215
1000,-0.500249,110.305818,1,0.5,4.49,275
1001,-0.500249,110.309187,1,0.5,4.49,275
1002,-0.500249,110.433828,1,0.5,24.64,31
1003,-0.500249,110.437197,1,0.5,24.64,31
1004,-0.500249,110.467515,1,0.5,4.34,272
1005,-0.500249,110.470884,1,0.5,4.34,272
1006,-0.500249,110.474252,1,0.5,4.34,272
1007,-0.500249,110.477621,1,0.5,4.34,272
1008,-0.500249,110.491096,1,0.5,2.81,247
1009,-0.500249,110.494464,2,0.5,2.81,-1
1010,-0.500249,110.497833,2,0.5,2.81,-1
1011,-0.500249,110.50457,1,0.5,5.7,151
1012,-0.500249,110.507939,1,0.5,7.28,-1
1013,-0.500249,110.541626,1,0.5,5.7,151
1014,-0.500249,110.544995,1,0.5,5.7,151
1015,-0.500249,110.548363,1,0.5,5.7,151
1016,-0.503618,109.942,1,0.5,6.19,-1
1017,-0.503618,110.093591,1,0.5,6.49,241
1018,-0.503618,110.09696,1,0.5,6.49,241
1019,-0.503618,110.100328,1,0.5,6.49,241
1020,-0.503618,110.103697,1,0.5,5.65,213
1021,-0.503618,110.107066,1,0.5,5.65,213
1022,-0.503618,110.110435,1,0.5,5.65,213
1023,-0.503618,110.130647,1,0.5,7.85,132
1024,-0.503618,110.134015,2,0.5,7.85,-1
1025,-0.503618,110.137384,2,0.5,7.85,-1
1026,-0.503618,110.140753,2,0.5,15.36,-1
1027,-0.503618,110.144121,1,0.5,15.36,59
1028,-0.503618,110.150859,1,0.5,5.36,192
1029,-0.503618,110.154227,2,0.5,52.58,-1
1030,-0.503618,110.157596,2,0.5,52.58,-1
1031,-0.503618,110.160965,2,0.5,52.58,-1
1032,-0.503618,110.164333,1,0.5,34.01,20
1033,-0.503618,110.167702,1,0.5,34.01,20
1034,-0.503618,110.171071,1,0.5,34.01,20
1035,-0.503618,110.299081,1,0.5,5.96,215
1036,-0.503618,110.302449,1,0.5,5.96,215
1037,-0.503618,110.312555,1,0.5,9.53,94
1038,-0.503618,110.315924,1,1.0,20.15,-1
1039,-0.503618,110.319293,1,1.0,20.15,-1
1040,-0.503618,110.322661,1,1.0,20.15,-1
1041,-0.503618,110.32603,1,0.5,15.9,43
1042,-0.503618,110.329399,1,0.5,15.9,43
1043,-0.503618,110.332768,1,0.5,15.9,43
1044,-0.503618,110.349611,1,0.5,13.95,-1
1045,-0.503618,110.35298,1,0.5,13.95,-1
1046,-0.503618,110.356348,1,0.5,13.95,-1
1047,-0.503618,110.373192,1,0.5,3.43,295
1048,-0.503618,110.37656,1,0.5,3.43,295
1049,-0.503618,110.379929,1,0.5,3.43,295
1050,-0.503618,110.383298,1,0.5,3.67,-1
1051,-0.503618,110.386666,1,0.5,3.67,-1
1052,-0.503618,110.467515,1,0.5,4.34,272
1053,-0.503618,110.470884,1,0.5,4.34,272
1054,-0.503618,110.474252,1,0.5,4.34,272
1055,-0.503618,110.477621,1,0.5,4.34,272
1056,-0.503618,110.48099,1,0.5,18.86,61
1057,-0.503618,110.484358,1,0.5,18.86,61
1058,-0.503618,110.487727,2,0.5,18.86,50
1059,-0.503618,110.491096,1,0.5,2.81,247
1060,-0.503618,110.494464,3,0.5,5.76,18
1061,-0.503618,110.497833,3,0.5,5.76,18
1062,-0.503618,110.501202,1,0.5,5.76,151
1063,-0.503618,110.541626,1,0.5,5.7,151
1064,-0.503618,110.544995,1,0.5,5.7,151
1065,-0.503618,110.548363,1,0.5,5.7,151
1066,-0.506987,109.942,2,0.5,12.89,112
1067,-0.506987,109.945369,1,0.5,12.89,95
1068,-0.506987,109.948738,1,0.5,12.89,95
1069,-0.506987,110.093591,1,0.5,6.49,241
1070,-0.506987,110.09696,1,0.5,6.49,241
1071,-0.506987,110.100328,1,0.5,6.49,241
1072,-0.506987,110.130647,1,0.5,7.85,132
1073,-0.506987,110.134015,1,0.5,7.85,132
1074,-0.506987,110.137384,1,0.5,7.85,132
1075,-0.506987,110.140753,1,0.5,15.36,59
1076,-0.506987,110.144121,1,0.5,15.36,59
1077,-0.506987,110.150859,1,0.5,5.36,192
1078,-0.506987,110.154227,1,0.5,5.36,192
1079,-0.506987,110.157596,2,0.5,5.36,287
1080,-0.506987,110.160965,2,0.5,5.36,287
1081,-0.506987,110.164333,1,0.5,4.83,209
1082,-0.506987,110.312555,1,0.5,9.53,94
1083,-0.506987,110.315924,1,1.0,20.15,-1
1084,-0.506987,110.319293,1,1.0,20.15,-1
1085,-0.506987,110.322661,1,1.0,20.15,-1
1086,-0.506987,110.32603,1,0.5,15.9,43
1087,-0.506987,110.329399,1,0.5,15.9,43
1088,-0.506987,110.332768,1,0.5,15.9,43
1089,-0.506987,110.342874,1,0.5,6.17,-1
1090,-0.506987,110.346242,1,1.0,11.62,99
1091,-0.506987,110.349611,2,0.75,13.95,-1
1092,-0.506987,110.35298,2,0.75,13.95,-1
1093,-0.506987,110.356348,1,0.5,13.95,-1
1094,-0.506987,110.373192,1,0.5,3.43,295
